nombre_producto,fecha,semana,categoria,tienda,comuna,region,motivo,subtipo,area_responsable,unidades_merma,costo_unitario,valor_total_merma
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-05,49,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,871,871
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-10,49,ARROZ,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1661,3322
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-02,48,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1743,3486
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-13,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,872,872
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-17,50,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,872,872
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-20,51,ARROZ,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,872,872
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-03,48,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,871,871
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-19,51,ARROZ,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,860,860
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-08,49,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,865,865
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-15,50,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,861,861
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-18,50,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,868,868
ARROZ G1 GRAN SELECCION TUCAPEL 1 KG,2016-12-19,51,ARROZ,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,868,868
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-02,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,684,90
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-04,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,162,5
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-06,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,544,57
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-08,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,435,37
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-09,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,1223,289
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-10,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,135,4
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-13,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,1633,514
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-22,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,108,2
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-25,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,697,95
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-04,48,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,205,8
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-09,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,3545,2453
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-10,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,405,32
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-12,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,190,7
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-16,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,323,20
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-02,48,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1973,760
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-23,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,2203,947
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-04,48,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,584,67
PECHUGA DE PAVO COCIDA SOPRAVAL 1 KG,2016-12-09,49,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,543,58
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-10,49,HOJAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,5,4716,23580
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-12,50,HOJAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,919,919
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-04,48,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,919,919
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-22,51,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,929,929
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-24,51,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1834,3668
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-25,51,HOJAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,920,920
LECHUGA ESCAROLA BDJA 2 UNIDADES.,2016-12-20,51,HOJAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,937,937
APIO ENSALADA UND.,2016-12-02,48,HOJAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,6,4487,26922
APIO ENSALADA UND.,2016-12-05,49,HOJAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,6,4486,26916
APIO ENSALADA UND.,2016-12-26,52,HOJAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,1216,2432
APIO ENSALADA UND.,2016-12-02,48,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,15,11194,167910
APIO ENSALADA UND.,2016-12-03,48,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,9,6716,60444
APIO ENSALADA UND.,2016-12-05,49,HOJAS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,2,1499,2998
APIO ENSALADA UND.,2016-12-11,49,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1560,3120
APIO ENSALADA UND.,2016-12-16,50,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,780,780
APIO ENSALADA UND.,2016-12-18,50,HOJAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,782,782
APIO ENSALADA UND.,2016-12-05,49,HOJAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,747,747
APIO ENSALADA UND.,2016-12-20,51,HOJAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,3077,12308
JUREL AL NATURAL DORASOL 425 GR,2016-12-08,49,CONSERVAS DE PESCADOS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-20,51,CONSERVAS DE PESCADOS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-25,51,CONSERVAS DE PESCADOS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-02,48,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-04,48,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-08,49,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-10,49,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1083,2166
JUREL AL NATURAL DORASOL 425 GR,2016-12-15,50,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,6,3250,19500
JUREL AL NATURAL DORASOL 425 GR,2016-12-16,50,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-18,50,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-19,51,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-20,51,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-22,51,CONSERVAS DE PESCADOS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,542,542
JUREL AL NATURAL DORASOL 425 GR,2016-12-03,48,CONSERVAS DE PESCADOS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1083,2166
JUREL AL NATURAL DORASOL 425 GR,2016-12-09,49,CONSERVAS DE PESCADOS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,2167,8668
JUREL AL NATURAL DORASOL 425 GR,2016-12-22,51,CONSERVAS DE PESCADOS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,1083,2166
PECHUGA DE POLLO ASADA PF KG,2016-12-03,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,101,4
PECHUGA DE POLLO ASADA PF KG,2016-12-09,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,113,5
PECHUGA DE POLLO ASADA PF KG,2016-12-10,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,378,57
PECHUGA DE POLLO ASADA PF KG,2016-12-02,48,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,680,184
PECHUGA DE POLLO ASADA PF KG,2016-12-06,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,151,9
PECHUGA DE POLLO ASADA PF KG,2016-12-09,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,239,23
PECHUGA DE POLLO ASADA PF KG,2016-12-11,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1084,466
PECHUGA DE POLLO ASADA PF KG,2016-12-12,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,378,57
PECHUGA DE POLLO ASADA PF KG,2016-12-14,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,365,53
PECHUGA DE POLLO ASADA PF KG,2016-12-16,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,338,45
PECHUGA DE POLLO ASADA PF KG,2016-12-17,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,315,39
PECHUGA DE POLLO ASADA PF KG,2016-12-21,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,214,18
PECHUGA DE POLLO ASADA PF KG,2016-12-23,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,302,36
PECHUGA DE POLLO ASADA PF KG,2016-12-02,48,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,983,383
PECHUGA DE POLLO ASADA PF KG,2016-12-16,50,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,290,33
PECHUGA DE POLLO ASADA PF KG,2016-12-17,50,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,265,28
PECHUGA DE POLLO ASADA PF KG,2016-12-19,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,529,111
PECHUGA DE POLLO ASADA PF KG,2016-12-22,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,252,25
PECHUGA DE POLLO ASADA PF KG,2016-12-23,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,365,53
PECHUGA DE POLLO ASADA PF KG,2016-12-02,48,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,491,93
PECHUGA DE POLLO ASADA PF KG,2016-12-20,51,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,283,32
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-18,50,YOGHURT,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,6,1079,6474
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-04,48,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,12,2145,25740
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-05,49,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,24,4290,102960
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-06,49,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,12,2145,25740
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-11,49,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,48,8580,411840
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-12,50,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,6,1079,6474
"YOGHURT LIQUIDO CHAMYTO 80, TUTTI FRUTTI",2016-12-23,51,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,6,1080,6480
QUESO LAMINA MANTECOSO S.RAFAEL KG.,2016-12-09,49,QUESOS MADUROS - SEMI MADUROS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,221,13
QUESO LAMINA MANTECOSO S.RAFAEL KG.,2016-12-16,50,QUESOS MADUROS - SEMI MADUROS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,405,45
QUESO LAMINA MANTECOSO S.RAFAEL KG.,2016-12-22,51,QUESOS MADUROS - SEMI MADUROS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,221,13
PALTA HASS GRANEL,2016-12-05,49,OTRAS FRUTAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,2509,2647
PALTA HASS GRANEL,2016-12-26,52,OTRAS FRUTAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,399,66
PALTA HASS GRANEL,2016-12-05,49,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,881,326
PALTA HASS GRANEL,2016-12-06,49,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,2,3585,5395
PALTA HASS GRANEL,2016-12-07,49,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1096,504
PALTA HASS GRANEL,2016-12-08,49,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1453,886
PALTA HASS GRANEL,2016-12-11,49,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,669,187
PALTA HASS GRANEL,2016-12-23,51,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,630,164
PALTA HASS GRANEL,2016-12-24,51,OTRAS FRUTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,630,164
PALTA HASS GRANEL,2016-12-11,49,OTRAS FRUTAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,762,244
PALTA HASS GRANEL,2016-12-18,50,OTRAS FRUTAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1040,447
PALTA HASS GRANEL,2016-12-20,51,OTRAS FRUTAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,690,197
PALTA HASS GRANEL,2016-12-15,50,OTRAS FRUTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,0,413,71
PALTA HASS GRANEL,2016-12-20,51,OTRAS FRUTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1316,719
PALTA HASS GRANEL,2016-12-23,51,OTRAS FRUTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,0,448,83
TORTA PIÑA LAF 15 PP,2016-12-11,49,TORTAS,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,4069,4069
TORTA PIÑA LAF 15 PP,2016-12-26,52,TORTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,4069,4069
TORTA PIÑA LAF 15 PP,2016-12-04,48,TORTAS,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,2,8138,16276
TORTA PIÑA LAF 15 PP,2016-12-08,49,TORTAS,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,4069,4069
TORTA PIÑA LAF 15 PP,2016-12-16,50,TORTAS,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,4069,4069
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-09,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,600,72
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-13,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,100,2
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-15,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,150,5
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-16,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,125,3
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-19,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,600,72
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-23,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,125,3
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-26,52,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,100,2
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-02,48,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1625,528
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-13,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1700,578
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-18,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,300,18
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-20,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,225,10
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-23,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,350,25
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-02,48,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,200,8
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-06,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,675,91
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-10,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,525,55
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-26,52,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,700,98
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-12,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,550,61
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-13,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,340,23
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-15,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,790,125
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-16,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1560,487
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-23,51,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,340,23
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-24,51,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,330,22
PECHUGA PAVO ASADA ARIZTIA 1KG,2016-12-25,51,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,330,22
LONGANIZA PARRILLERA PF 1 KG,2016-12-19,51,CECINAS VACIO,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,3450,6900
LONGANIZA PARRILLERA PF 1 KG,2016-12-02,48,CECINAS VACIO,ANGOL,ANGOL,IX,Proveedor,Mal estado,Bodega,1,1725,1725
LONGANIZA PARRILLERA PF 1 KG,2016-12-17,50,CECINAS VACIO,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1773,1773
LONGANIZA PARRILLERA PF 1 KG,2016-12-20,51,CECINAS VACIO,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,1773,1773
LONGANIZA PARRILLERA PF 1 KG,2016-12-09,49,CECINAS VACIO,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,1911,1911
LONGANIZA PARRILLERA PF 1 KG,2016-12-22,51,CECINAS VACIO,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,7,12897,90279
LONGANIZA PARRILLERA PF 1 KG,2016-12-08,49,CECINAS VACIO,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,12,26252,315024
LONGANIZA PARRILLERA PF 1 KG,2016-12-10,49,CECINAS VACIO,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,15,32816,492240
LONGANIZA PARRILLERA PF 1 KG,2016-12-11,49,CECINAS VACIO,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,7,15316,107212
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-08,49,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,240,480
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-11,49,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,120,120
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-19,51,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,120,120
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-22,51,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,5,600,3000
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-25,51,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,120,120
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-09,49,YOGHURT,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,120,120
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-16,50,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,6,720,4320
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-20,51,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,240,480
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-06,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,42,5040,211680
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-08,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,120,120
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-22,51,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,480,1920
"YOG. NESTLE BATIDO 120 GRS, DAMASC",2016-12-26,52,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,480,1920
ARROLLADO DE LOMO PF KG,2016-12-02,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,1102,338
ARROLLADO DE LOMO PF KG,2016-12-09,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,504,71
ARROLLADO DE LOMO PF KG,2016-12-13,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,504,71
ARROLLADO DE LOMO PF KG,2016-12-15,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,58,1
ARROLLADO DE LOMO PF KG,2016-12-16,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,234,15
ARROLLADO DE LOMO PF KG,2016-12-17,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,97,3
ARROLLADO DE LOMO PF KG,2016-12-18,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,176,9
ARROLLADO DE LOMO PF KG,2016-12-19,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,464,60
